,cap,County,Fully.Loaded.Tested.Heat.Rate.Btu.kWh...Modeled,ORIS_Plant_Code,Commercial.Online.Year,Online_Yr_OG,PlantType,Plant_Name,RetireYearGiven,Retire_Yr_OG,RetireYear,Scrub_Match,Scrubber_Efficiency,Scrubber_Online_Year,State_Name,UniqueID,Unit_ID,Wet/DryScrubber,pca,resource_region,tech,Retire_Age,NukeRetireBin,Nuke80RetireYear,Nuke60RetireYear,NukeEarlyRetireYear,NukeRefRetireYear,IsExistUnit,ct,ctt,wst,coolingwatertech,Plant.NAICS.Description,Commercial.Online.Year.Quarter
17435,381.0,Queens,11804,8906,1962,1962,O/G Steam,Astoria Generating Station,False,9999.0,2100,,,,New York,8906_B_50,50,,p127,341,o-g-s,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1962-1
17436,14.7,Queens,19186,8906,1967,1967,Combustion Turbine,Astoria Generating Station,False,9999.0,2100,,,,New York,8906_G_1,1,,p127,341,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1967-1
17437,16.0,Rock Island,25000,899,1970,1970,Combustion Turbine,Moline,False,9999.0,2100,,,,Illinois,899_G_GT1,GT1,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1970-1
17438,17.1,Rock Island,25000,899,1970,1970,Combustion Turbine,Moline,False,9999.0,2100,,,,Illinois,899_G_GT2,GT2,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1970-1
17439,16.9,Rock Island,25000,899,1970,1970,Combustion Turbine,Moline,False,9999.0,2100,,,,Illinois,899_G_GT3,GT3,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1970-1
17440,16.7,Rock Island,25000,899,1970,1970,Combustion Turbine,Moline,False,9999.0,2100,,,,Illinois,899_G_GT4,GT4,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1970-1
17441,0.8,Rock Island,0,899,1942,1942,Hydro,Moline,False,9999.0,2100,,,,Illinois,899_G_HY1,HY1,,p81,200,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1942-1
17442,0.8,Rock Island,0,899,1942,1942,Hydro,Moline,False,9999.0,2100,,,,Illinois,899_G_HY2,HY2,,p81,200,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1942-1
17443,0.8,Rock Island,0,899,1942,1942,Hydro,Moline,False,9999.0,2100,,,,Illinois,899_G_HY3,HY3,,p81,200,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1942-1
17444,0.8,Rock Island,0,899,1942,1942,Hydro,Moline,False,9999.0,2100,,,,Illinois,899_G_HY4,HY4,,p81,200,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1942-1
17445,62.0,El Paso,17468,9,1980,1980,Combustion Turbine,Copper,False,9999.0,2100,,,,Texas,9_G_1,1,,p59,94,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1980-1
17446,10.0,Lake,9771,902,1985,1985,Geothermal,Bottle Rock Power,False,9999.0,2100,,,,California,902_G_1,1,,p9,22,geothermal,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1985-1
17447,0.6,Winnebago,0,903,1929,1929,Hydro,Rockton,False,9999.0,2100,,,,Illinois,903_G_1,1,,p80,199,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1929-1
17448,0.5,Winnebago,0,903,1929,1929,Hydro,Rockton,False,9999.0,2100,,,,Illinois,903_G_2,2,,p80,199,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1929-1
17449,1.9,Middlesex,11609,9038,1962,1962,Combustion Turbine,Cherry Street,False,9999.0,2100,,,,Massachusetts,9038_G_10,10,,p131,348,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1962-1
17450,1.9,Middlesex,11609,9038,1962,1962,Combustion Turbine,Cherry Street,False,9999.0,2100,,,,Massachusetts,9038_G_11,11,,p131,348,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1962-1
17451,4.9,Middlesex,11637,9038,1972,1972,Combustion Turbine,Cherry Street,False,9999.0,2100,,,,Massachusetts,9038_G_12,12,,p131,348,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1972-1
17452,2.5,Middlesex,11598,9038,1951,1951,Combustion Turbine,Cherry Street,False,9999.0,2100,,,,Massachusetts,9038_G_7,7,,p131,348,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1951-1
17453,3.4,Middlesex,11628,9038,1956,1956,Combustion Turbine,Cherry Street,False,9999.0,2100,,,,Massachusetts,9038_G_8,8,,p131,348,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1956-1
17454,17.0,Los Angeles,0,905,1986,1986,Hydro,Alamo,False,9999.0,2100,,,,California,905_G_1,1,,p10,31,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1986-1
17455,15.0,Spokane,0,9095,1992,1992,Hydro,Monroe Street,False,9999.0,2100,,,,Washington,9095_G_6,6,,p3,8,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1992-1
17456,10.2,Spokane,0,9096,1922,1922,Hydro,Upper Falls,False,9999.0,2100,,,,Washington,9096_G_1,1,,p3,8,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1922-1
17457,48.0,Madison,11255,913,2002,2002,Combustion Turbine,Venice,False,9999.0,2100,,,,Illinois,913_G_GT2,GT2,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17458,168.0,Madison,11255,913,2005,2005,Combustion Turbine,Venice,False,9999.0,2100,,,,Illinois,913_G_GT3,GT3,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2005-1
17459,168.0,Madison,11255,913,2005,2005,Combustion Turbine,Venice,False,9999.0,2100,,,,Illinois,913_G_GT4,GT4,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2005-1
17460,104.0,Madison,11255,913,2005,2005,Combustion Turbine,Venice,False,9999.0,2100,,,,Illinois,913_G_GT5,GT5,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2005-1
17461,9.4,Grant,0,917,1985,1985,Hydro,Quincy Chute,False,9999.0,2100,,,,Washington,917_G_1,1,,p4,7,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1985-1
17462,0.6,Sanpete,0,925,1984,1984,Hydro,Hydro Plant No 3,False,9999.0,2100,,,,Utah,925_G_2,2,,p25,51,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1984-1
17463,2.0,Sanpete,0,925,1984,1984,Hydro,Hydro Plant No 3,False,9999.0,2100,,,,Utah,925_G_3,3,,p25,51,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1984-1
17464,3.0,Clinton,13316,934,1982,1982,Combustion Turbine,Breese,False,9999.0,2100,,,,Illinois,934_G_2,2,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1982-1
17465,2.5,Clinton,13291,934,1992,1992,Combustion Turbine,Breese,False,9999.0,2100,,,,Illinois,934_G_5,5,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1992-1
17466,2.5,Clinton,13291,934,1997,1997,Combustion Turbine,Breese,False,9999.0,2100,,,,Illinois,934_G_6,6,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1997-1
17467,2.5,Clinton,13291,934,2008,2008,Combustion Turbine,Breese,False,9999.0,2100,,,,Illinois,934_G_7,7,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2008-1
17468,2.5,Clinton,13264,934,2014,2014,Combustion Turbine,Breese,False,9999.0,2100,,,,Illinois,934_G_8,8,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2014-1
17469,1.0,Clinton,13311,934,1953,1953,Combustion Turbine,Breese,False,9999.0,2100,,,,Illinois,934_G_IC1,IC1,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1953-1
17470,3.0,Clinton,13316,934,1968,1968,Combustion Turbine,Breese,False,9999.0,2100,,,,Illinois,934_G_IC3,IC3,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1968-1
17471,0.2,Mcdonough,10745,935,1940,1940,Combustion Turbine,Bushnell,False,9999.0,2100,,,,Illinois,935_G_1,1,,p81,202,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1940-1
17472,0.2,Mcdonough,10745,935,1940,1940,Combustion Turbine,Bushnell,False,9999.0,2100,,,,Illinois,935_G_2,2,,p81,202,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1940-1
17473,2.2,Mcdonough,10745,935,1965,1965,Combustion Turbine,Bushnell,False,9999.0,2100,,,,Illinois,935_G_3,3,,p81,202,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1965-1
17474,2.2,Mcdonough,10745,935,1965,1965,Combustion Turbine,Bushnell,False,9999.0,2100,,,,Illinois,935_G_4,4,,p81,202,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1965-1
17475,1.0,Mcdonough,10745,935,1956,1956,Combustion Turbine,Bushnell,False,9999.0,2100,,,,Illinois,935_G_5,5,,p81,202,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1956-1
17476,2.5,Mcdonough,10745,935,2000,2000,Combustion Turbine,Bushnell,False,9999.0,2100,,,,Illinois,935_G_6,6,,p81,202,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
17477,2.5,Mcdonough,10745,935,2000,2000,Combustion Turbine,Bushnell,False,9999.0,2100,,,,Illinois,935_G_7,7,,p81,202,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2000-1
17478,2.5,Clinton,12554,936,2003,2003,Combustion Turbine,Carlyle,False,9999.0,2100,,,,Illinois,936_G_10,10,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2003-1
17479,2.0,Clinton,12520,936,1964,1964,Combustion Turbine,Carlyle,False,9999.0,2100,,,,Illinois,936_G_7,7,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1964-1
17480,2.5,Clinton,12554,936,1998,1998,Combustion Turbine,Carlyle,False,9999.0,2100,,,,Illinois,936_G_8,8,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1998-1
17481,2.5,Clinton,12554,936,1999,1999,Combustion Turbine,Carlyle,False,9999.0,2100,,,,Illinois,936_G_9,9,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1999-1
17482,1.6,White,10745,937,1958,1958,Combustion Turbine,Carmi,False,9999.0,2100,,,,Illinois,937_G_10,10,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1958-1
17483,1.8,White,10745,937,1967,1967,Combustion Turbine,Carmi,False,9999.0,2100,,,,Illinois,937_G_12,12,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1967-1
17484,4.3,White,10745,937,1973,1973,Combustion Turbine,Carmi,False,9999.0,2100,,,,Illinois,937_G_13,13,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1973-1
17485,1.1,White,10745,937,2013,2013,Combustion Turbine,Carmi,False,9999.0,2100,,,,Illinois,937_G_14,14,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2013-1
17486,0.9,White,10745,937,1948,1948,Combustion Turbine,Carmi,False,9999.0,2100,,,,Illinois,937_G_7,7,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1948-1
17487,1.2,White,10745,937,1951,1951,Combustion Turbine,Carmi,False,9999.0,2100,,,,Illinois,937_G_8,8,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1951-1
17488,1.5,White,10745,937,1958,1958,Combustion Turbine,Carmi,False,9999.0,2100,,,,Illinois,937_G_9,9,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1958-1
17489,2.4,Wayne,10836,940,1967,1967,Combustion Turbine,Fairfield,False,9999.0,2100,,,,Illinois,940_G_IC5,IC5,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1967-1
17490,2.4,Wayne,10836,940,1967,1967,Combustion Turbine,Fairfield,False,9999.0,2100,,,,Illinois,940_G_IC6,IC6,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1967-1
17491,2.7,Wayne,10898,940,1979,1979,Combustion Turbine,Fairfield,False,9999.0,2100,,,,Illinois,940_G_IC7,IC7,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1979-1
17492,1.3,Dewitt,15245,941,1967,1967,Combustion Turbine,Farmer City,False,9999.0,2100,,,,Illinois,941_G_1,1,,p83,208,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1967-1
17493,0.9,Dewitt,15391,941,1963,1963,Combustion Turbine,Farmer City,False,9999.0,2100,,,,Illinois,941_G_2,2,,p83,208,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1963-1
17494,0.7,Dewitt,15271,941,1951,1951,Combustion Turbine,Farmer City,False,9999.0,2100,,,,Illinois,941_G_4,4,,p83,208,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1951-1
17495,2.8,Dewitt,15399,941,1974,1974,Combustion Turbine,Farmer City,False,9999.0,2100,,,,Illinois,941_G_5,5,,p83,208,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1974-1
17496,2.0,Dewitt,16002,941,2012,2012,Combustion Turbine,Farmer City,False,9999.0,2100,,,,Illinois,941_G_6,6,,p83,208,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2012-1
17497,2.0,Dewitt,16002,941,2012,2012,Combustion Turbine,Farmer City,False,9999.0,2100,,,,Illinois,941_G_7,7,,p83,208,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2012-1
17498,0.4,St Clair,11796,943,1948,1948,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_1,1,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1948-1
17499,1.8,St Clair,11753,943,2007,2007,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_10,10,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2007-1
17500,1.8,St Clair,11753,943,2007,2007,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_11,11,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2007-1
17501,1.8,St Clair,11753,943,2007,2007,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_12,12,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2007-1
17502,0.4,St Clair,11796,943,1948,1948,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_2,2,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1948-1
17503,0.6,St Clair,11663,943,1953,1953,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_3,3,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1953-1
17504,1.0,St Clair,11666,943,1959,1959,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_4,4,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1959-1
17505,1.8,St Clair,11753,943,1974,1974,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_6,6,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1974-1
17506,2.6,St Clair,11979,943,1986,1986,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_7,7,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1986-1
17507,1.8,St Clair,11753,943,1996,1996,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_8,8,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1996-1
17508,1.8,St Clair,11753,943,1996,1996,Combustion Turbine,Freeburg,False,9999.0,2100,,,,Illinois,943_G_9,9,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1996-1
17509,4.4,Henry,18000,944,1974,1974,Combustion Turbine,Geneseo,False,9999.0,2100,,,,Illinois,944_G_1,1,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1974-1
17510,1.5,Henry,0,944,2009,2009,Onshore Wind,Geneseo,False,9999.0,2100,,,,Illinois,944_G_10,10,,p81,200,wind-ons,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2009-1
17511,1.5,Henry,0,944,2009,2009,Onshore Wind,Geneseo,False,9999.0,2100,,,,Illinois,944_G_11,11,,p81,200,wind-ons,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2009-1
17512,0.9,Henry,0,944,2015,2015,Solar PV,Geneseo,False,9999.0,2100,,,,Illinois,944_G_12,12,,p81,200,DUPV,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2015-1
17513,2.8,Henry,18000,944,1967,1967,Combustion Turbine,Geneseo,False,9999.0,2100,,,,Illinois,944_G_2,2,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1967-1
17514,2.8,Henry,18000,944,1966,1966,Combustion Turbine,Geneseo,False,9999.0,2100,,,,Illinois,944_G_3,3,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1966-1
17515,1.3,Henry,18000,944,1957,1957,Combustion Turbine,Geneseo,False,9999.0,2100,,,,Illinois,944_G_4,4,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1957-1
17516,3.4,Henry,18000,944,1990,1990,Combustion Turbine,Geneseo,False,9999.0,2100,,,,Illinois,944_G_5A,5A,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1990-1
17517,2.4,Henry,18000,944,2003,2003,Combustion Turbine,Geneseo,False,9999.0,2100,,,,Illinois,944_G_6A,6A,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2003-1
17518,2.4,Henry,18000,944,1961,1961,Combustion Turbine,Geneseo,False,9999.0,2100,,,,Illinois,944_G_7,7,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1961-1
17519,3.8,Henry,22401,944,1998,1998,Combustion Turbine,Geneseo,False,9999.0,2100,,,,Illinois,944_G_9,9,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1998-1
17520,1.6,Madison,11506,946,1993,1993,Combustion Turbine,Highland,False,9999.0,2100,,,,Illinois,946_G_IC1,IC1,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1993-1
17521,1.6,Madison,11506,946,1993,1993,Combustion Turbine,Highland,False,9999.0,2100,,,,Illinois,946_G_IC2,IC2,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1993-1
17522,1.6,Madison,11506,946,1993,1993,Combustion Turbine,Highland,False,9999.0,2100,,,,Illinois,946_G_IC3,IC3,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1993-1
17523,2.0,Madison,11508,946,1967,1967,Combustion Turbine,Highland,False,9999.0,2100,,,,Illinois,946_G_IC5,IC5,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1967-1
17524,2.0,Madison,11508,946,1968,1968,Combustion Turbine,Highland,False,9999.0,2100,,,,Illinois,946_G_IC6,IC6,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1968-1
17525,4.0,Madison,11538,946,1971,1971,Combustion Turbine,Highland,False,9999.0,2100,,,,Illinois,946_G_IC7,IC7,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1971-1
17526,4.0,Madison,11504,946,1971,1971,Combustion Turbine,Highland,False,9999.0,2100,,,,Illinois,946_G_IC8,IC8,,p81,204,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1971-1
17527,0.4,Hamilton,10745,948,1950,1950,Combustion Turbine,McLeansboro,False,9999.0,2100,,,,Illinois,948_G_2,2,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1950-1
17528,1.8,Hamilton,10745,948,1979,1979,Combustion Turbine,McLeansboro,False,9999.0,2100,,,,Illinois,948_G_5,5,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1979-1
17529,2.2,Hamilton,10745,948,1979,1979,Combustion Turbine,McLeansboro,False,9999.0,2100,,,,Illinois,948_G_6,6,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1979-1
17530,1.0,Hamilton,10745,948,1995,1995,Combustion Turbine,McLeansboro,False,9999.0,2100,,,,Illinois,948_G_7,7,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1995-1
17531,1.0,Hamilton,10745,948,1994,1994,Combustion Turbine,McLeansboro,False,9999.0,2100,,,,Illinois,948_G_8,8,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1994-1
17532,2.0,Hamilton,10745,948,2002,2002,Combustion Turbine,McLeansboro,False,9999.0,2100,,,,Illinois,948_G_9,9,,p81,205,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17533,1.8,Clark,10745,949,2002,2002,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_10,10,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17534,1.8,Clark,10745,949,2002,2002,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_11,11,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17535,1.8,Clark,10745,949,2007,2007,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_12,12,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2007-1
17536,1.8,Clark,10745,949,2007,2007,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_13,13,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2007-1
17537,2.5,Clark,10745,949,2002,2002,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_5,5,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17538,1.8,Clark,10745,949,2002,2002,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_6,6,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17539,1.8,Clark,10745,949,2002,2002,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_7,7,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17540,1.8,Clark,10745,949,2002,2002,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_8,8,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17541,1.8,Clark,10745,949,2002,2002,Combustion Turbine,Marshall (IL),False,9999.0,2100,,,,Illinois,949_G_9,9,,p83,210,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,2002-1
17542,2.7,Lasalle,25000,955,2011,2011,Combustion Turbine,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_11,11,,p80,207,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
17543,2.7,Lasalle,25000,955,2011,2011,Combustion Turbine,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_12,12,,p80,207,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
17544,2.7,Lasalle,25000,955,2011,2011,Combustion Turbine,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_13,13,,p80,207,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
17545,2.7,Lasalle,25000,955,2011,2011,Combustion Turbine,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_14,14,,p80,207,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
17546,2.7,Lasalle,25000,955,2011,2011,Combustion Turbine,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_15,15,,p80,207,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
17547,2.7,Lasalle,25000,955,2011,2011,Combustion Turbine,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_16,16,,p80,207,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
17548,2.7,Lasalle,25000,955,2011,2011,Combustion Turbine,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_17,17,,p80,207,gas-CT,9999.0,,2100,2100,2100,2100,False,none,none,none,none,Utilities,2011-1
17549,8.6,Lasalle,25000,955,1968,1968,Combustion Turbine,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_GT1,GT1,,p80,207,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1968-1
17550,1.7,Lasalle,0,955,1996,1996,Hydro,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_HC1,HC1,,p80,207,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1996-1
17551,1.7,Lasalle,0,955,1996,1996,Hydro,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_HC2,HC2,,p80,207,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1996-1
17552,1.7,Lasalle,0,955,1996,1996,Hydro,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_HC3,HC3,,p80,207,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1996-1
17553,1.7,Lasalle,0,955,1996,1996,Hydro,Peru (IL),False,9999.0,2100,,,,Illinois,955_G_HC4,HC4,,p80,207,hydro,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1996-1
17554,2.3,Bureau,18000,957,1953,1953,Combustion Turbine,Princeton (IL),False,9999.0,2100,,,,Illinois,957_G_1,1,,p81,200,gas-CT,9999.0,,2100,2100,2100,2100,True,none,none,none,none,Utilities,1953-1
