Nuke60RetireYear,pca,tech,coolingwatertech,cap
2050,p99,gas-CC,none,575.3
2050,p99,gas-CT,none,614.3
2051,p1,gas-CT,none,94.0
2051,p1,hydro,none,90.0
2051,p10,gas-CT,none,218.5
2051,p101,coal-new,none,395.0
2051,p101,gas-CT,none,256.1
2051,p101,lfill-gas,none,18.0
2051,p101,o-g-s,none,106.0
2051,p103,gas-CT,none,741.2
2051,p103,hydro,none,10.0
2051,p103,lfill-gas,none,0.8
2051,p105,gas-CT,none,236.0
2051,p106,gas-CT,none,69.0
2051,p107,gas-CT,none,129.0
2051,p109,gas-CT,none,425.0
2051,p11,gas-CT,none,223.2
2051,p110,gas-CT,none,495.0
2051,p111,gas-CT,none,436.6000000000001
2051,p111,lfill-gas,none,25.199999999999992
2051,p112,gas-CT,none,631.3999999999999
2051,p117,gas-CT,none,750.0
2051,p118,gas-CT,none,250.0
2051,p120,gas-CT,none,90.9
2051,p122,gas-CC,none,0.5
2051,p122,gas-CT,none,311.2
2051,p122,lfill-gas,none,7.199999999999999
2051,p122,o-g-s,none,380.0
2051,p124,gas-CT,none,185.2
2051,p125,gas-CC,none,126.0
2051,p125,gas-CT,none,44.0
2051,p126,gas-CC,none,446.6
2051,p126,gas-CT,none,178.0
2051,p126,lfill-gas,none,8.2
2051,p127,gas-CC,none,181.3
2051,p127,gas-CT,none,457.7
2051,p127,lfill-gas,none,5.6
2051,p127,o-g-s,none,831.0
2051,p128,gas-CC,none,55.0
2051,p128,gas-CT,none,47.2
2051,p129,hydro,none,3.4
2051,p13,gas-CC,none,101.0
2051,p131,gas-CC,none,264.0
2051,p131,hydro,none,3.0
2051,p131,lfill-gas,none,3.2
2051,p131,o-g-s,none,553.0
2051,p132,gas-CT,none,211.5
2051,p133,gas-CC,none,218.60000000000002
2051,p133,gas-CT,none,1.2
2051,p134,gas-CT,none,156.8
2051,p15,gas-CT,none,90.5
2051,p15,hydro,none,20.0
2051,p21,CoalOldScr,none,523.0
2051,p21,hydro,none,1.5
2051,p23,gas-CT,none,34.0
2051,p24,hydro,none,12.2
2051,p25,gas-CT,none,103.8
2051,p26,gas-CT,none,0.7
2051,p27,hydro,none,254.8
2051,p30,gas-CT,none,95.0
2051,p33,coal-new,none,262.0
2051,p33,gas-CT,none,39.9
2051,p33,hydro,none,9.3
2051,p34,gas-CT,none,234.0
2051,p35,hydro,none,45.0
2051,p37,gas-CT,none,2.0
2051,p38,gas-CT,none,1.7
2051,p4,hydro,none,385.0
2051,p41,gas-CT,none,94.0
2051,p42,gas-CT,none,1.2
2051,p43,biopower,none,6.6
2051,p43,gas-CT,none,67.0
2051,p44,gas-CT,none,1.9
2051,p45,gas-CT,none,13.599999999999998
2051,p46,gas-CT,none,80.5
2051,p46,hydro,none,22.6
2051,p48,CoalOldUns,none,339.0
2051,p5,gas-CT,none,33.8
2051,p50,gas-CT,none,452.0
2051,p51,o-g-s,none,455.0
2051,p53,gas-CT,none,160.99999999999997
2051,p54,gas-CT,none,1.8
2051,p55,CoalOldScr,none,184.0
2051,p58,gas-CT,none,367.3
2051,p6,hydro,none,18.0
2051,p63,gas-CT,none,75.0
2051,p63,o-g-s,none,435.0
2051,p64,gas-CT,none,189.2
2051,p64,hydro,none,93.6
2051,p65,gas-CT,none,6.0
2051,p66,gas-CT,none,362.0
2051,p67,gas-CT,none,152.0
2051,p68,gas-CT,none,858.0000000000001
2051,p70,gas-CT,none,38.9
2051,p72,CoalOldUns,none,590.0
2051,p72,gas-CT,none,740.0
2051,p76,hydro,none,3.4
2051,p76,lfill-gas,none,2.4000000000000004
2051,p78,gas-CT,none,520.3
2051,p79,lfill-gas,none,3.0
2051,p80,gas-CT,none,2434.4000000000005
2051,p81,gas-CT,none,347.0
2051,p83,gas-CT,none,96.69999999999999
2051,p84,gas-CT,none,11.4
2051,p85,gas-CT,none,171.0
2051,p86,gas-CT,none,234.0
2051,p9,gas-CT,none,389.90000000000055
2051,p9,hydro,none,100.0
2051,p90,gas-CC,none,110.0
2051,p90,hydro,none,21.9
2051,p92,gas-CT,none,611.0
2051,p92,hydro,none,148.4
2051,p93,hydro,none,156.0
2051,p94,coal-new,none,872.0
2051,p94,gas-CT,none,1720.9
2051,p95,gas-CT,none,336.1
2051,p96,lfill-gas,none,2.2
2051,p97,gas-CT,none,462.0
2051,p98,gas-CT,none,627.0
2051,p99,gas-CC,none,332.4
2051,p99,gas-CT,none,454.2
2051,p99,lfill-gas,none,25.20000000000004
2052,p1,hydro,none,181.5
2052,p10,gas-CT,none,368.0
2052,p10,hydro,none,75.0
2052,p101,gas-CC,none,76.0
2052,p101,gas-CT,none,1109.2
2052,p101,o-g-s,none,524.0
2052,p102,gas-CT,none,630.0
2052,p103,gas-CC,none,5.0
2052,p103,gas-CT,none,1321.4999999999998
2052,p103,hydro,none,5.0
2052,p103,o-g-s,none,608.0
2052,p105,gas-CT,none,1.8
2052,p105,lfill-gas,none,3.2
2052,p107,CoalOldScr,none,528.0
2052,p107,gas-CT,none,80.0
2052,p109,biopower,none,0.3
2052,p109,coal-new,none,795.0
2052,p109,gas-CT,none,819.0
2052,p11,gas-CT,none,48.7
2052,p110,gas-CT,none,330.0
2052,p111,gas-CT,none,584.0
2052,p112,gas-CT,none,580.0
2052,p113,gas-CT,none,340.0
2052,p115,gas-CT,none,603.1
2052,p116,gas-CT,none,321.29999999999995
2052,p122,CoalOldScr,none,30.0
2052,p122,coal-new,none,653.0
2052,p122,gas-CT,none,86.7
2052,p122,o-g-s,none,850.0
2052,p124,gas-CT,none,24.0
2052,p125,gas-CT,none,48.0
2052,p126,gas-CC,none,878.8000000000001
2052,p127,gas-CC,none,481.2
2052,p127,gas-CT,none,62.800000000000004
2052,p127,hydro,none,40.5
2052,p128,gas-CT,none,379.4
2052,p128,o-g-s,none,392.0
2052,p13,gas-CC,none,178.6
2052,p131,gas-CC,none,79.1
2052,p131,gas-CT,none,76.1
2052,p131,hydro,none,18.1
2052,p132,gas-CT,none,3.9000000000000004
2052,p133,gas-CT,none,1.6
2052,p14,hydro,none,136.4
2052,p15,hydro,none,94.2
2052,p17,hydro,none,214.0
2052,p2,hydro,none,30.0
2052,p21,hydro,none,17.2
2052,p22,gas-CT,none,15.0
2052,p23,gas-CT,none,30.0
2052,p25,CoalOldScr,none,459.0
2052,p25,coal-new,none,450.0
2052,p25,gas-CT,none,257.5
2052,p26,gas-CT,none,1.9
2052,p27,hydro,none,328.5
2052,p28,gas-CT,none,524.0
2052,p3,gas-CT,none,30.800000000000004
2052,p31,gas-CT,none,78.2
2052,p32,gas-CT,none,34.0
2052,p33,gas-CC,none,31.0
2052,p33,gas-CT,none,442.9999999999998
2052,p34,gas-CT,none,144.0
2052,p36,CoalOldScr,none,447.0
2052,p37,gas-CT,none,4.0
2052,p38,gas-CT,none,1.0
2052,p40,hydro,none,0.4
2052,p41,lfill-gas,none,3.2
2052,p43,gas-CT,none,69.5
2052,p43,lfill-gas,none,2.4000000000000004
2052,p44,gas-CT,none,14.0
2052,p45,gas-CT,none,2.0
2052,p46,gas-CT,none,11.600000000000001
2052,p5,hydro,none,23.9
2052,p51,o-g-s,none,508.0
2052,p53,gas-CT,none,80.5
2052,p54,gas-CT,none,246.0
2052,p55,gas-CT,none,100.0
2052,p56,hydro,none,125.0
2052,p57,CoalOldUns,none,528.0
2052,p58,gas-CT,none,369.0
2052,p6,gas-CT,none,100.0
2052,p6,hydro,none,22.0
2052,p63,CoalOldScr,none,800.0
2052,p63,o-g-s,none,435.0
2052,p64,o-g-s,none,404.0
2052,p67,CoalOldUns,none,659.0
2052,p68,gas-CT,none,138.0
2052,p69,gas-CT,none,3.6
2052,p70,CoalOldUns,none,5.2
2052,p70,gas-CT,none,42.399999999999984
2052,p71,gas-CT,none,3.6
2052,p72,CoalOldUns,none,590.0
2052,p72,gas-CT,none,194.5
2052,p75,lfill-gas,none,2.4000000000000004
2052,p77,gas-CT,none,3.8
2052,p79,lfill-gas,none,3.2
2052,p80,gas-CT,none,2510.4
2052,p80,lfill-gas,none,5.6
2052,p81,gas-CT,none,62.6
2052,p82,gas-CT,none,5.1
2052,p83,CoalOldUns,none,595.0
2052,p83,gas-CT,none,324.10000000000014
2052,p84,CoalOldUns,none,579.0
2052,p84,gas-CT,none,19.799999999999997
2052,p87,gas-CT,none,308.0
2052,p88,gas-CT,none,293.2
2052,p89,hydro,none,31.3
2052,p9,gas-CT,none,278.80000000000007
2052,p9,lfill-gas,none,1.0
2052,p90,gas-CT,none,3.5
2052,p90,hydro,none,46.5
2052,p92,gas-CT,none,297.59999999999997
2052,p92,hydro,none,122.3
2052,p93,gas-CT,none,581.6
2052,p93,hydro,none,156.0
2052,p94,gas-CT,none,1433.7
2052,p95,gas-CT,none,574.0
2052,p96,coal-new,none,285.0
2052,p97,gas-CT,none,9.0
2052,p97,hydro,none,6.4
2052,p97,lfill-gas,none,0.9
2052,p98,gas-CT,none,147.6
2052,p99,gas-CC,none,532.4
2052,p99,gas-CT,none,14.0
2052,p99,hydro,none,60.599999999999994
2053,p1,gas-CC,none,284.9
2053,p1,hydro,none,185.5
2053,p10,gas-CC,none,107.0
2053,p10,gas-CT,none,92.8
2053,p10,hydro,none,47.3
2053,p101,gas-CC,none,338.0
2053,p101,gas-CT,none,316.0
2053,p101,o-g-s,none,505.0
2053,p103,gas-CT,none,2.6
2053,p103,lfill-gas,none,2.4000000000000004
2053,p105,lfill-gas,none,3.2
2053,p107,coal-new,none,630.0
2053,p109,CoalOldScr,none,391.0
2053,p109,lfill-gas,none,8.799999999999999
2053,p111,lfill-gas,none,5.6
2053,p112,gas-CT,none,825.0
2053,p114,coal-new,none,510.0
2053,p118,gas-CT,none,2.0
2053,p118,hydro,none,15.6
2053,p120,gas-CT,none,23.2
2053,p120,lfill-gas,none,14.400000000000013
2053,p122,CoalOldScr,none,80.0
2053,p123,gas-CT,none,684.5
2053,p123,lfill-gas,none,3.2
2053,p123,o-g-s,none,2.0
2053,p125,gas-CC,none,187.0
2053,p126,gas-CC,none,265.20000000000005
2053,p126,gas-CT,none,325.6
2053,p127,gas-CC,none,149.8
2053,p127,gas-CT,none,61.3
2053,p127,hydro,none,24.0
2053,p127,lfill-gas,none,3.2
2053,p128,gas-CT,none,53.5
2053,p129,hydro,none,5.0
2053,p13,gas-CC,none,85.0
2053,p131,gas-CC,none,446.0
2053,p131,gas-CT,none,25.1
2053,p133,gas-CT,none,6.8
2053,p134,hydro,none,23.2
2053,p134,o-g-s,none,602.0
2053,p14,hydro,none,118.2
2053,p17,hydro,none,214.0
2053,p18,hydro,none,19.2
2053,p2,biopower,none,17.4
2053,p2,hydro,none,163.6
2053,p23,CoalOldScr,none,332.0
2053,p25,CoalOldScr,none,931.0
2053,p26,gas-CT,none,3.8
2053,p31,gas-CT,none,158.0
2053,p33,gas-CT,none,264.0
2053,p35,gas-CT,none,40.1
2053,p40,gas-CT,none,68.0
2053,p41,gas-CT,none,407.79999999999995
2053,p42,gas-CT,none,43.1
2053,p43,biopower,none,33.0
2053,p43,gas-CT,none,11.0
2053,p44,gas-CT,none,12.2
2053,p45,coal-new,none,704.0
2053,p45,gas-CT,none,4.0
2053,p48,CoalOldUns,none,339.0
2053,p5,hydro,none,170.0
2053,p50,gas-CT,none,45.9
2053,p50,hydro,none,42.0
2053,p51,hydro,none,51.2
2053,p51,o-g-s,none,496.0
2053,p53,coal-new,none,718.0
2053,p53,gas-CT,none,399.2
2053,p54,gas-CT,none,10.0
2053,p55,gas-CT,none,98.0
2053,p56,hydro,none,45.0
2053,p6,hydro,none,48.9
2053,p63,CoalOldScr,none,805.0
2053,p63,hydro,none,42.0
2053,p63,nuclear,none,1195.0
2053,p64,o-g-s,none,110.0
2053,p65,gas-CC,none,216.0
2053,p65,lfill-gas,none,8.4
2053,p66,lfill-gas,none,1.7
2053,p67,CoalOldUns,none,653.0
2053,p68,gas-CT,none,4.0
2053,p70,CoalOldUns,none,80.0
2053,p70,gas-CT,none,39.89999999999999
2053,p71,gas-CT,none,19.3
2053,p72,gas-CT,none,6.5
2053,p72,hydro,none,61.3
2053,p74,hydro,none,12.399999999999999
2053,p75,gas-CT,none,80.8
2053,p75,lfill-gas,none,0.8
2053,p80,gas-CT,none,160.7
2053,p80,o-g-s,none,10.6
2053,p81,CoalOldScr,none,170.0
2053,p81,gas-CT,none,144.9
2053,p83,gas-CT,none,432.0
2053,p85,gas-CT,none,46.0
2053,p87,gas-CT,none,204.0
2053,p9,gas-CT,none,272.6
2053,p9,hydro,none,33.0
2053,p90,gas-CC,none,11.5
2053,p90,gas-CT,none,632.0
2053,p92,hydro,none,219.2
2053,p94,coal-new,none,872.0
2053,p94,gas-CT,none,807.3
2053,p94,hydro,none,43.8
2053,p94,lfill-gas,none,4.0
2053,p95,gas-CT,none,295.4
2053,p96,hydro,none,195.0
2053,p96,lfill-gas,none,1.1
2053,p99,gas-CT,none,466.0
2053,p99,hydro,none,234.0
2053,p99,lfill-gas,none,14.400000000000013
2054,p1,gas-CC,none,270.0
2054,p1,hydro,none,117.0
2054,p10,gas-CC,none,144.0
2054,p10,gas-CT,none,142.4
2054,p101,gas-CC,none,113.0
2054,p102,gas-CC,none,936.0
2054,p103,hydro,none,2.5
2054,p103,o-g-s,none,802.0
2054,p105,gas-CT,none,72.0
2054,p107,CoalOldScr,none,245.0
2054,p107,coal-new,none,622.0
2054,p107,gas-CT,none,2.0
2054,p108,CoalOldScr,none,231.0
2054,p109,gas-CT,none,636.0
2054,p11,gas-CC,none,49.4
2054,p11,gas-CT,none,3.5
2054,p11,lfill-gas,none,2.8
2054,p111,gas-CT,none,6.0
2054,p118,hydro,none,1.7999999999999998
2054,p12,gas-CC,none,64.0
2054,p123,gas-CT,none,27.0
2054,p126,gas-CC,none,233.10000000000002
2054,p126,gas-CT,none,8.0
2054,p126,lfill-gas,none,1.8
2054,p127,gas-CC,none,1863.2
2054,p127,gas-CT,none,4.699999999999999
2054,p127,hydro,none,19.8
2054,p128,gas-CC,none,134.39999999999998
2054,p128,gas-CT,none,145.0
2054,p13,gas-CC,none,135.0
2054,p131,gas-CT,none,5.8
2054,p131,lfill-gas,none,5.699999999999999
2054,p131,o-g-s,none,12.4
2054,p132,gas-CT,none,55.199999999999996
2054,p133,gas-CT,none,5.6
2054,p134,hydro,none,67.0
2054,p17,hydro,none,82.0
2054,p18,hydro,none,38.4
2054,p21,CoalOldScr,none,530.0
2054,p25,gas-CT,none,30.199999999999996
2054,p26,gas-CT,none,2.8
2054,p28,CoalOldScr,none,175.0
2054,p28,gas-CC,none,52.2
2054,p28,o-g-s,none,175.0
2054,p29,CoalOldScr,none,377.0
2054,p31,gas-CC,none,17.0
2054,p33,CoalOldScr,none,428.0
2054,p33,gas-CC,none,335.0
2054,p33,gas-CT,none,65.0
2054,p33,hydro,none,124.2
2054,p33,pumped-hydro,none,8.5
2054,p38,gas-CT,none,6.5
2054,p38,hydro,none,180.0
2054,p40,CoalOldUns,none,665.0
2054,p41,CoalOldUns,none,656.0
2054,p41,gas-CT,none,1.8
2054,p43,gas-CC,none,51.0
2054,p43,gas-CT,none,17.500000000000004
2054,p43,hydro,none,2.4
2054,p45,gas-CT,none,169.0
2054,p46,CoalOldUns,none,388.0
2054,p5,hydro,none,301.0
2054,p50,gas-CT,none,6.0
2054,p53,gas-CT,none,27.6
2054,p54,gas-CT,none,15.7
2054,p63,CoalOldScr,none,805.0
2054,p64,gas-CT,none,47.1
2054,p65,gas-CC,none,230.0
2054,p65,gas-CT,none,226.0
2054,p65,hydro,none,30.5
2054,p66,gas-CT,none,145.0
2054,p66,o-g-s,none,449.0
2054,p67,gas-CC,none,379.0
2054,p68,gas-CT,none,2.1
2054,p70,CoalOldUns,none,40.0
2054,p70,gas-CT,none,19.6
2054,p71,gas-CT,none,3.6
2054,p72,gas-CT,none,6.0
2054,p74,hydro,none,0.4
2054,p76,gas-CT,none,51.3
2054,p77,gas-CT,none,2.0
2054,p78,lfill-gas,none,3.0
2054,p80,o-g-s,none,10.6
2054,p87,gas-CT,none,75.0
2054,p9,hydro,none,1.7
2054,p9,lfill-gas,none,2.4000000000000004
2054,p90,gas-CT,none,95.0
2054,p92,hydro,none,64.9
2054,p95,gas-CT,none,234.0
2054,p96,hydro,none,144.0
2054,p97,gas-CT,none,5.4
2054,p97,hydro,none,124.80000000000001
2054,p99,gas-CC,none,218.0
2054,p99,gas-CT,none,488.70000000000005
2054,p99,lfill-gas,none,14.400000000000013
2055,p1,hydro,none,6.0
2055,p10,gas-CT,none,8.4
2055,p101,biopower,none,8.9
2055,p101,gas-CC,none,218.6
2055,p101,gas-CT,none,92.0
2055,p103,CoalOldScr,none,60.0
2055,p103,gas-CC,none,128.0
2055,p103,lfill-gas,none,4.8
2055,p105,lfill-gas,none,6.3999999999999995
2055,p107,gas-CT,none,264.09999999999997
2055,p109,gas-CT,none,148.0
2055,p11,gas-CT,none,47.0
2055,p117,coal-new,none,1299.0
2055,p118,gas-CT,none,2.0
2055,p12,gas-CT,none,110.60000000000002
2055,p122,CoalOldScr,none,129.0
2055,p122,lfill-gas,none,20.700000000000003
2055,p126,gas-CC,none,440.0
2055,p126,lfill-gas,none,3.3
2055,p127,gas-CC,none,239.70000000000002
2055,p127,gas-CT,none,312.1000000000001
2055,p127,hydro,none,22.9
2055,p127,lfill-gas,none,2.4000000000000004
2055,p127,o-g-s,none,823.0
2055,p128,gas-CT,none,1.0
2055,p131,gas-CT,none,0.3
2055,p132,hydro,none,41.5
2055,p133,gas-CC,none,471.0
2055,p133,lfill-gas,none,6.0
2055,p134,hydro,none,35.6
2055,p14,hydro,none,42.0
2055,p15,gas-CT,none,164.0
2055,p20,CoalOldScr,none,35.0
2055,p24,CoalOldScr,none,570.0
2055,p24,hydro,none,41.4
2055,p25,CoalOldScr,none,430.0
2055,p25,lfill-gas,none,1.2999999999999998
2055,p28,coal-new,none,271.0
2055,p29,CoalOldScr,none,382.0
2055,p3,hydro,none,90.0
2055,p33,CoalOldScr,none,428.0
2055,p38,gas-CT,none,147.0
2055,p38,hydro,none,135.0
2055,p4,hydro,none,352.8
2055,p40,gas-CT,none,4.0
2055,p42,gas-CT,none,1.3
2055,p43,gas-CT,none,310.5
2055,p43,hydro,none,3.7
2055,p44,gas-CT,none,2.0
2055,p45,gas-CT,none,4.0
2055,p48,CoalOldUns,none,340.0
2055,p48,gas-CT,none,109.7
2055,p5,gas-CC,none,235.0
2055,p5,hydro,none,417.0
2055,p50,gas-CC,none,44.1
2055,p53,coal-new,none,715.0
2055,p53,gas-CT,none,18.7
2055,p54,coal-new,none,700.0
2055,p54,gas-CT,none,303.3
2055,p58,gas-CT,none,94.0
2055,p6,hydro,none,32.0
2055,p65,CoalOldUns,none,635.0
2055,p65,lfill-gas,none,9.6
2055,p66,gas-CT,none,290.0
2055,p66,o-g-s,none,76.0
2055,p67,CoalOldUns,none,577.0
2055,p67,gas-CC,none,68.9
2055,p68,gas-CT,none,2.2
2055,p69,gas-CT,none,2.2
2055,p70,gas-CT,none,22.7
2055,p72,gas-CT,none,2.8
2055,p76,gas-CT,none,8.4
2055,p79,gas-CT,none,301.6
2055,p80,gas-CT,none,34.1
2055,p81,gas-CT,none,440.0
2055,p85,hydro,none,75.0
2055,p87,gas-CT,none,75.0
2055,p9,biopower,none,17.5
2055,p9,gas-CC,none,315.2
2055,p9,gas-CT,none,96.0
2055,p9,hydro,none,326.7
2055,p90,hydro,none,5.0
2055,p92,biopower,none,1.8
2055,p96,CoalOldScr,none,285.0
2055,p96,gas-CT,none,2.0
2055,p96,lfill-gas,none,5.4
2055,p97,gas-CT,none,14.400000000000002
2055,p97,hydro,none,9.8
2055,p98,coal-new,none,698.0
2055,p98,hydro,none,95.0
2055,p99,gas-CT,none,3.5999999999999996
2056,p1,hydro,none,117.0
2056,p10,gas-CC,none,48.300000000000004
2056,p10,gas-CT,none,100.0
2056,p10,lfill-gas,none,1.0
2056,p101,biopower,none,21.0
2056,p101,coal-new,none,232.0
2056,p101,gas-CT,none,314.0
2056,p103,gas-CT,none,22.6
2056,p103,lfill-gas,none,2.4000000000000004
2056,p105,gas-CT,none,13.399999999999999
2056,p108,CoalOldScr,none,223.0
2056,p109,CoalOldScr,none,600.0
2056,p109,coal-new,none,995.0
2056,p109,lfill-gas,none,3.2
2056,p111,lfill-gas,none,1.4
2056,p112,gas-CT,none,2.2
2056,p114,gas-CT,none,3.2
2056,p12,gas-CC,none,40.0
2056,p122,CoalOldScr,none,50.0
2056,p122,lfill-gas,none,3.2
2056,p123,gas-CC,none,230.0
2056,p123,lfill-gas,none,3.0
2056,p123,o-g-s,none,582.0
2056,p125,lfill-gas,none,7.0
2056,p126,lfill-gas,none,9.0
2056,p127,gas-CC,none,250.0
2056,p127,gas-CT,none,9.9
2056,p127,hydro,none,46.5
2056,p127,lfill-gas,none,15.2
2056,p13,gas-CT,none,72.0
2056,p130,biopower,none,43.0
2056,p130,lfill-gas,none,7.9
2056,p132,gas-CT,none,25.3
2056,p133,gas-CT,none,1.8
2056,p134,hydro,none,5.6
2056,p17,gas-CT,none,54.0
2056,p2,hydro,none,12.0
2056,p24,CoalOldScr,none,570.0
2056,p25,gas-CT,none,38.699999999999996
2056,p25,lfill-gas,none,3.1
2056,p30,gas-CT,none,19.8
2056,p33,gas-CC,none,123.0
2056,p36,CoalOldScr,none,429.0
2056,p36,hydro,none,306.0
2056,p38,gas-CT,none,82.1
2056,p38,hydro,none,45.0
2056,p4,hydro,none,264.6
2056,p40,gas-CT,none,1.0
2056,p40,hydro,none,68.1
2056,p41,lfill-gas,none,2.4000000000000004
2056,p43,biopower,none,13.8
2056,p43,gas-CC,none,4.5
2056,p43,gas-CT,none,4.8
2056,p43,lfill-gas,none,0.8
2056,p45,gas-CT,none,3.8
2056,p45,lfill-gas,none,4.0
2056,p46,lfill-gas,none,3.2
2056,p48,gas-CT,none,148.9
2056,p5,gas-CC,none,464.0
2056,p5,hydro,none,210.0
2056,p50,CoalOldScr,none,320.0
2056,p50,gas-CT,none,4.0
2056,p53,gas-CT,none,76.0
2056,p54,CoalOldUns,none,4.8
2056,p54,o-g-s,none,1.9
2056,p55,lfill-gas,none,3.0
2056,p58,CoalOldUns,none,588.0
2056,p58,gas-CC,none,100.0
2056,p58,gas-CT,none,94.0
2056,p6,hydro,none,38.5
2056,p63,gas-CC,none,267.0
2056,p64,gas-CT,none,5.2
2056,p65,gas-CC,none,42.0
2056,p70,CoalOldUns,none,5.2
2056,p70,gas-CT,none,6.0
2056,p72,CoalOldScr,none,240.0
2056,p72,gas-CT,none,6.0
2056,p75,lfill-gas,none,3.2
2056,p79,lfill-gas,none,3.2
2056,p80,lfill-gas,none,2.2
2056,p83,gas-CT,none,1.8
2056,p83,lfill-gas,none,3.2
2056,p85,lfill-gas,none,4.0
2056,p87,gas-CC,none,6.8
2056,p87,gas-CT,none,75.0
2056,p9,gas-CC,none,12.5
2056,p9,gas-CT,none,96.0
2056,p9,hydro,none,10.8
2056,p9,lfill-gas,none,4.6
2056,p90,gas-CC,none,108.0
2056,p90,hydro,none,5.0
2056,p91,lfill-gas,none,4.8
2056,p92,nuclear,none,1123.0
2056,p94,hydro,none,19.2
2056,p95,gas-CT,none,5.4
2056,p96,CoalOldScr,none,285.0
2056,p96,lfill-gas,none,10.4
2056,p97,gas-CT,none,18.000000000000004
2056,p97,pumped-hydro,none,86.0
2056,p99,gas-CT,none,2.0
2057,p1,biopower,none,29.1
2057,p10,gas-CT,none,196.0
2057,p10,hydro,none,18.1
2057,p101,coal-new,none,712.0
2057,p101,gas-CC,none,200.0
2057,p101,lfill-gas,none,16.0
2057,p102,gas-CT,none,160.2
2057,p103,gas-CT,none,5.4
2057,p103,lfill-gas,none,3.8999999999999995
2057,p104,gas-CC,none,8.4
2057,p105,gas-CC,none,53.0
2057,p105,lfill-gas,none,6.3999999999999995
2057,p105,o-g-s,none,3.5
2057,p107,CoalOldScr,none,620.0
2057,p109,CoalOldScr,none,477.0
2057,p109,lfill-gas,none,3.2
2057,p111,gas-CT,none,12.0
2057,p118,gas-CT,none,1.3
2057,p122,CoalOldScr,none,84.0
2057,p122,gas-CC,none,170.0
2057,p122,gas-CT,none,1.6
2057,p122,lfill-gas,none,4.1000000000000005
2057,p123,lfill-gas,none,5.399999999999999
2057,p127,gas-CC,none,1.1
2057,p127,hydro,none,41.4
2057,p127,lfill-gas,none,17.60000000000001
2057,p129,gas-CT,none,7.2
2057,p130,hydro,none,188.8
2057,p131,gas-CT,none,4.4
2057,p131,lfill-gas,none,3.2
2057,p131,o-g-s,none,3.0
2057,p132,gas-CT,none,78.6
2057,p15,lfill-gas,none,3.0
2057,p16,hydro,none,132.3
2057,p2,gas-CC,none,220.0
2057,p24,CoalOldScr,none,570.0
2057,p25,gas-CT,none,5.8
2057,p31,coal-new,none,847.0
2057,p33,gas-CT,none,270.0
2057,p34,gas-CT,none,1.7
2057,p4,hydro,none,441.0
2057,p40,CoalOldUns,none,700.0
2057,p40,hydro,none,34.0
2057,p42,gas-CT,none,3.8
2057,p43,gas-CC,none,251.0
2057,p43,gas-CT,none,159.2
2057,p45,gas-CT,none,46.5
2057,p46,gas-CT,none,3.8
2057,p46,lfill-gas,none,0.8
2057,p48,gas-CT,none,149.4
2057,p5,biopower,none,10.0
2057,p5,hydro,none,372.5
2057,p5,lfill-gas,none,7.800000000000001
2057,p50,CoalOldUns,none,440.0
2057,p51,CoalOldScr,none,520.0
2057,p51,o-g-s,none,490.0
2057,p53,gas-CT,none,8.4
2057,p54,gas-CC,none,124.1
2057,p55,gas-CC,none,158.0
2057,p56,gas-CT,none,294.0
2057,p57,CoalOldUns,none,528.0
2057,p58,CoalOldUns,none,1044.0
2057,p58,gas-CC,none,120.0
2057,p58,o-g-s,none,575.0
2057,p6,hydro,none,2.8
2057,p6,lfill-gas,none,3.0
2057,p63,lfill-gas,none,6.4
2057,p64,lfill-gas,none,6.4
2057,p65,CoalOldScr,none,391.0
2057,p67,CoalOldScr,none,610.0
2057,p70,gas-CT,none,1.5
2057,p72,CoalOldUns,none,701.0
2057,p72,gas-CT,none,11.3
2057,p76,lfill-gas,none,5.800000000000001
2057,p79,gas-CC,none,261.0
2057,p79,lfill-gas,none,3.2
2057,p80,lfill-gas,none,1.4
2057,p81,gas-CT,none,5.4
2057,p83,gas-CT,none,3.6
2057,p85,gas-CT,none,46.0
2057,p9,gas-CC,none,296.8
2057,p9,gas-CT,none,8.0
2057,p9,hydro,none,83.0
2057,p91,o-g-s,none,2.7
2057,p92,hydro,none,166.7
2057,p94,gas-CC,none,201.5
2057,p95,gas-CT,none,84.0
2057,p97,gas-CT,none,353.8
2057,p98,gas-CT,none,282.5
2057,p98,lfill-gas,none,3.599999999999999
2057,p99,gas-CT,none,1.7
2057,p99,lfill-gas,none,10.500000000000004
2058,p10,gas-CT,none,95.0
2058,p10,hydro,none,2.7
2058,p101,lfill-gas,none,9.0
2058,p103,gas-CC,none,13.4
2058,p103,lfill-gas,none,4.800000000000001
2058,p112,gas-CT,none,4.7
2058,p116,CoalOldScr,none,80.0
2058,p122,CoalOldScr,none,84.0
2058,p122,gas-CC,none,4.3
2058,p122,lfill-gas,none,11.799999999999997
2058,p123,gas-CT,none,4.3
2058,p126,lfill-gas,none,6.6000000000000005
2058,p127,gas-CC,none,1.5
2058,p127,gas-CT,none,13.6
2058,p127,hydro,none,577.6
2058,p127,lfill-gas,none,21.700000000000003
2058,p128,gas-CT,none,0.5
2058,p129,lfill-gas,none,1.6
2058,p13,gas-CT,none,624.0
2058,p130,biopower,none,15.2
2058,p132,gas-CC,none,328.0
2058,p132,gas-CT,none,53.2
2058,p132,lfill-gas,none,2.4000000000000004
2058,p132,o-g-s,none,1.2
